time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.3200000000000007,0.642159526897,4.196036846,7.72853263099,0.25658977763,0.159271215695,0.631468653976,-1.33174810348,4.59887171938,3.04932276246,-0.0543206940559,0.0726997538518,0.0991847949449,464.0293859457754,464.75432816552666,463.66816605916546,463.6978320172881
1.3800000000000008,0.558529614369,4.47712874259,7.91370194459,0.252910954291,0.163855889663,0.637419006995,-1.45649378147,4.77045451672,3.12249824764,-0.0814037129993,0.0829539592155,0.0991480558751,454.94291472222636,455.7677127928206,457.5700060166828,455.40578986712563
1.4400000000000008,0.467065870113,4.76876433376,8.10448633015,0.248468181942,0.168514061715,0.643367156214,-1.59292870989,4.95015096351,3.23635128418,-0.0623604913244,0.0640209156685,0.0991113440139,470.55668731496877,469.0929535617814,469.02926859563553,470.5019431224757
1.5000000000000009,0.367236415186,5.07115959642,8.30230847706,0.245100888665,0.173190893666,0.649313103265,-1.73529262459,5.12922809736,3.356995476,-0.045904765329,0.0968215876303,0.0990746593312,472.62450337951327,475.1501719088217,472.01679760664547,473.283126690393
1.560000000000001,0.258793867207,5.38413252852,8.50689631527,0.24222508502,0.179070802408,0.655256849777,-1.8801833204,5.30283040203,3.46183838784,-0.0523224575505,0.100252399545,0.0990380017968,470.7191852101485,470.99227018221353,469.34880022030575,468.84911896197076
1.620000000000001,0.141653126665,5.70725602917,8.71685448495,0.238668260533,0.185096689341,0.66119839738,-2.0252529855,5.46759205229,3.53611845508,-0.079214955944,0.100786882426,0.0990013713805,462.43157432216725,462.48195500928034,462.5727981861675,460.4473357736218
1.680000000000001,0.0156377179241,6.04020733205,8.93123584377,0.234976494912,0.190919640097,0.667137747699,-2.17600962006,5.63036728657,3.6092872093,-0.0393889825521,0.0882757533531,0.0989647680523,462.58233024091913,461.60354110240206,462.29787907078787,465.42265844637313
1.740000000000001,-0.119469765356,6.38273949148,9.14937900374,0.232364465357,0.195995565079,0.67307490236,-2.32823850124,5.78716176373,3.66152808082,-0.0534739356999,0.0759928597545,0.0989281917821,458.6348601096566,457.6637037597031,457.9445209908947,456.82155772563686
1.8000000000000012,-0.263207312164,6.73390261121,9.36743544765,0.228924872698,0.200084342771,0.679009862985,-2.46364937066,5.91819151584,3.60692238465,-0.0664260817205,0.043858603176,0.0988916425399,424.2992893796322,421.5344808438479,424.6887999254614,423.5737067696262
1.8600000000000012,-0.415871549077,7.0936691075,9.58546996374,0.224638479342,0.202848606558,0.684942631194,-2.62562311554,6.07374235155,3.6603632715,-0.0840491724,0.0501634102769,0.0988551202959,459.2202216984746,459.7213062871161,460.39540635768986,458.9948548875195
1.9200000000000013,-0.57822663239,7.46257150657,9.80601165831,0.21976421051,0.205657086323,0.690873208609,-2.78672999296,6.22270937244,3.69061485161,-0.0761397472276,0.0390748981878,0.09881862502,453.99837184394596,453.10890834671767,452.62779104848454,453.25875812115044
